dx,dy,adrop,s0_4c_acos,s1_4c_stbl,s3_curve128_acos,s2_curve8,s2_curve32,s2_curve128,s2_curve512,oracle,r0,r1,r3,r2k8,r2k32,r2k128,r2k512,roracle,leafmax_err
-4.00,0.00,9.401919e-13,9.402482e-13,9.402514e-13,9.401920e-13,9.401928e-13,9.401919e-13,9.401919e-13,9.401919e-13,9.401919e-13,5.989e-05,6.332e-05,1.675e-07,9.659e-07,6.034e-08,3.771e-09,2.357e-10,4.511e-15,2.887e-08
-4.00,0.50,9.401645e-13,9.403393e-13,9.403425e-13,9.401646e-13,9.401673e-13,9.401647e-13,9.401645e-13,9.401645e-13,9.401645e-13,1.859e-04,1.894e-04,1.753e-07,2.951e-06,1.845e-07,1.153e-08,7.205e-10,3.866e-15,2.523e-08
-4.00,1.00,9.401809e-13,9.401809e-13,9.401809e-13,9.401809e-13,9.401809e-13,9.401809e-13,9.401809e-13,9.401809e-13,9.401809e-13,3.007e-15,3.437e-15,1.289e-15,1.933e-15,1.504e-15,3.222e-15,1.933e-15,1.718e-15,2.180e-08
-4.00,1.50,9.401759e-13,9.403806e-13,9.403781e-13,9.401757e-13,9.401790e-13,9.401761e-13,9.401759e-13,9.401759e-13,9.401759e-13,2.177e-04,2.151e-04,1.458e-07,3.362e-06,2.101e-07,1.313e-08,8.209e-10,3.222e-15,1.547e-08
-4.00,2.00,9.401734e-13,9.401734e-13,9.401734e-13,9.401734e-13,9.401734e-13,9.401734e-13,9.401734e-13,9.401734e-13,9.401734e-13,2.578e-15,1.933e-15,1.718e-15,1.718e-15,1.933e-15,1.718e-15,2.578e-15,1.718e-15,1.710e-08
-4.00,2.50,9.401894e-13,9.403276e-13,9.403272e-13,9.401894e-13,9.401915e-13,9.401895e-13,9.401894e-13,9.401894e-13,9.401894e-13,1.471e-04,1.467e-04,1.707e-08,2.289e-06,1.431e-07,8.942e-09,5.589e-10,2.363e-15,1.624e-08
-4.00,3.00,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,2.148e-16,8.592e-16,0.000e+00,1.289e-15,1.289e-15,0.000e+00,4.296e-16,0.000e+00,2.132e-08
-4.00,3.50,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,6.229e-15,6.874e-15,7.733e-15,7.947e-15,7.518e-15,7.303e-15,6.444e-15,7.303e-15,2.337e-08
-4.00,4.00,9.401803e-13,9.402130e-13,9.402111e-13,9.401801e-13,9.401807e-13,9.401803e-13,9.401803e-13,9.401803e-13,9.401803e-13,3.481e-05,3.275e-05,1.220e-07,5.057e-07,3.160e-08,1.975e-09,1.234e-10,1.504e-15,2.382e-08
-4.00,4.50,9.401744e-13,9.401744e-13,9.401744e-13,9.401744e-13,9.401744e-13,9.401744e-13,9.401744e-13,9.401744e-13,9.401744e-13,4.296e-16,0.000e+00,6.444e-16,6.444e-16,8.592e-16,2.148e-16,0.000e+00,4.296e-16,2.985e-08
-4.00,5.00,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,2.578e-15,1.718e-15,3.866e-15,3.652e-15,3.222e-15,2.148e-16,3.222e-15,4.511e-15,2.904e-08
-4.00,5.50,9.401826e-13,9.401419e-13,9.401403e-13,9.401825e-13,9.401819e-13,9.401825e-13,9.401826e-13,9.401826e-13,9.401826e-13,4.326e-05,4.497e-05,1.043e-07,7.086e-07,4.430e-08,2.768e-09,1.730e-10,2.578e-15,2.925e-08
-4.00,6.00,9.401709e-13,9.401709e-13,9.401709e-13,9.401709e-13,9.401709e-13,9.401709e-13,9.401709e-13,9.401709e-13,9.401709e-13,4.296e-15,2.148e-15,2.792e-15,4.081e-15,3.007e-15,3.222e-15,3.866e-15,3.652e-15,3.045e-08
-4.00,6.50,9.401801e-13,9.401801e-13,9.401801e-13,9.401801e-13,9.401801e-13,9.401801e-13,9.401801e-13,9.401801e-13,9.401801e-13,6.444e-16,4.296e-16,2.363e-15,2.148e-15,2.792e-15,1.933e-15,2.363e-15,3.437e-15,3.169e-08
-4.00,7.00,9.401763e-13,9.401059e-13,9.401046e-13,9.401762e-13,9.401751e-13,9.401762e-13,9.401763e-13,9.401763e-13,9.401763e-13,7.481e-05,7.628e-05,9.073e-08,1.197e-06,7.479e-08,4.674e-09,2.921e-10,8.592e-16,3.173e-08
-4.00,7.50,9.401743e-13,9.401743e-13,9.401743e-13,9.401743e-13,9.401743e-13,9.401743e-13,9.401743e-13,9.401743e-13,9.401743e-13,1.289e-15,2.148e-16,2.792e-15,2.148e-15,2.148e-16,1.289e-15,1.933e-15,1.718e-15,3.053e-08
-4.00,8.00,9.401813e-13,9.401813e-13,9.401813e-13,9.401813e-13,9.401813e-13,9.401813e-13,9.401813e-13,9.401813e-13,9.401813e-13,1.074e-15,1.289e-15,8.592e-16,0.000e+00,8.592e-16,5.585e-15,1.718e-15,3.222e-15,2.717e-08
-3.50,-8.00,9.401820e-13,9.402309e-13,9.402323e-13,9.401821e-13,9.401828e-13,9.401821e-13,9.401821e-13,9.401820e-13,9.401820e-13,5.199e-05,5.346e-05,7.896e-08,8.353e-07,5.221e-08,3.263e-09,2.039e-10,6.014e-15,6.901e-09
-3.50,-7.50,9.401752e-13,9.402293e-13,9.402292e-13,9.401752e-13,9.401760e-13,9.401752e-13,9.401752e-13,9.401752e-13,9.401752e-13,5.757e-05,5.743e-05,6.147e-09,8.973e-07,5.608e-08,3.505e-09,2.191e-10,2.578e-15,6.432e-09
-3.50,-7.00,9.401774e-13,9.401774e-13,9.401774e-13,9.401774e-13,9.401774e-13,9.401774e-13,9.401774e-13,9.401774e-13,9.401774e-13,7.733e-15,4.081e-15,7.088e-15,2.792e-15,6.229e-15,1.718e-15,0.000e+00,4.726e-15,7.149e-09
-3.50,-6.50,9.401837e-13,9.401837e-13,9.401837e-13,9.401837e-13,9.401837e-13,9.401837e-13,9.401837e-13,9.401837e-13,9.401837e-13,2.148e-15,2.792e-15,4.081e-15,2.792e-15,2.578e-15,4.726e-15,3.866e-15,1.289e-15,9.591e-09
-3.50,-6.00,9.401725e-13,9.401725e-13,9.401725e-13,9.401725e-13,9.401725e-13,9.401725e-13,9.401725e-13,9.401725e-13,9.401725e-13,3.866e-15,2.148e-16,4.081e-15,2.578e-15,1.718e-15,1.933e-15,3.007e-15,5.155e-15,1.151e-08
-3.50,-5.50,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,5.800e-15,7.303e-15,6.444e-15,9.022e-15,3.437e-15,5.370e-15,5.370e-15,6.659e-15,1.365e-08
-3.50,-5.00,9.401770e-13,9.402628e-13,9.402625e-13,9.401770e-13,9.401784e-13,9.401771e-13,9.401770e-13,9.401770e-13,9.401770e-13,9.119e-05,9.092e-05,1.073e-08,1.420e-06,8.872e-08,5.545e-09,3.466e-10,6.014e-15,1.231e-08
-3.50,-4.50,9.401640e-13,9.402428e-13,9.402409e-13,9.401639e-13,9.401652e-13,9.401641e-13,9.401640e-13,9.401640e-13,9.401640e-13,8.382e-05,8.176e-05,1.190e-07,1.275e-06,7.966e-08,4.979e-09,3.112e-10,1.718e-15,1.776e-08
-3.50,-4.00,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,3.007e-15,2.148e-15,1.289e-15,3.866e-15,3.222e-15,1.289e-15,2.148e-15,1.933e-15,2.337e-08
-3.50,-3.50,9.401868e-13,9.401868e-13,9.401868e-13,9.401868e-13,9.401868e-13,9.401868e-13,9.401868e-13,9.401868e-13,9.401868e-13,8.592e-16,2.148e-16,1.289e-15,2.363e-15,2.148e-16,2.148e-16,1.074e-15,8.592e-16,3.202e-08
-3.50,-3.00,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,0.000e+00,4.296e-16,4.296e-16,2.148e-16,2.148e-16,4.296e-16,8.592e-16,8.592e-16,3.188e-08
-3.50,-2.50,9.401941e-13,9.400756e-13,9.400731e-13,9.401939e-13,9.401922e-13,9.401940e-13,9.401941e-13,9.401941e-13,9.401941e-13,1.261e-04,1.286e-04,1.669e-07,2.047e-06,1.279e-07,7.997e-09,4.998e-10,2.148e-16,4.930e-08
-3.50,-2.00,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,2.148e-16,8.592e-16,0.000e+00,6.444e-16,1.504e-15,1.289e-15,4.296e-16,4.296e-16,6.499e-08
-3.50,-1.50,9.401799e-13,9.401799e-13,9.401799e-13,9.401799e-13,9.401799e-13,9.401799e-13,9.401799e-13,9.401799e-13,9.401799e-13,2.148e-16,4.296e-16,1.504e-15,2.148e-16,1.074e-15,6.444e-16,1.718e-15,1.289e-15,4.632e-08
-3.50,-1.00,9.401753e-13,9.401753e-13,9.401753e-13,9.401753e-13,9.401753e-13,9.401753e-13,9.401753e-13,9.401753e-13,9.401753e-13,0.000e+00,6.444e-16,6.444e-16,2.148e-16,4.296e-16,4.296e-16,4.296e-16,4.296e-16,5.147e-08
-3.50,-0.50,9.401683e-13,9.400640e-13,9.400632e-13,9.401683e-13,9.401666e-13,9.401682e-13,9.401683e-13,9.401683e-13,9.401683e-13,1.109e-04,1.117e-04,7.441e-09,1.813e-06,1.134e-07,7.088e-09,4.430e-10,1.074e-15,3.864e-08
-3.50,0.00,9.401687e-13,9.401687e-13,9.401687e-13,9.401687e-13,9.401687e-13,9.401687e-13,9.401687e-13,9.401687e-13,9.401687e-13,2.148e-16,8.592e-16,1.074e-15,2.148e-16,4.296e-16,4.296e-16,1.074e-15,8.592e-16,3.309e-08
-3.50,0.50,9.401683e-13,9.401683e-13,9.401683e-13,9.401683e-13,9.401683e-13,9.401683e-13,9.401683e-13,9.401683e-13,9.401683e-13,2.148e-16,4.296e-16,0.000e+00,6.444e-16,8.592e-16,2.148e-16,6.444e-16,0.000e+00,2.271e-08
-3.50,1.00,9.401753e-13,9.401753e-13,9.401753e-13,9.401753e-13,9.401753e-13,9.401753e-13,9.401753e-13,9.401753e-13,9.401753e-13,2.578e-15,1.933e-15,1.718e-15,2.363e-15,2.363e-15,1.718e-15,1.504e-15,2.578e-15,2.635e-08
-3.50,1.50,9.401799e-13,9.401799e-13,9.401799e-13,9.401799e-13,9.401799e-13,9.401799e-13,9.401799e-13,9.401799e-13,9.401799e-13,1.933e-15,1.074e-15,1.504e-15,3.007e-15,8.592e-16,2.578e-15,3.437e-15,2.363e-15,1.648e-08
-3.50,2.00,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,1.933e-15,1.718e-15,6.444e-16,2.578e-15,1.504e-15,1.504e-15,1.289e-15,1.933e-15,1.584e-08
-3.50,2.50,9.401941e-13,9.403179e-13,9.403155e-13,9.401939e-13,9.401960e-13,9.401942e-13,9.401941e-13,9.401941e-13,9.401941e-13,1.317e-04,1.291e-04,1.511e-07,2.010e-06,1.256e-07,7.851e-09,4.907e-10,2.148e-15,2.252e-08
-3.50,3.00,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,3.652e-15,3.437e-15,3.222e-15,2.578e-15,2.792e-15,2.578e-15,4.296e-16,2.363e-15,2.298e-08
-3.50,3.50,9.401868e-13,9.401868e-13,9.401868e-13,9.401868e-13,9.401868e-13,9.401868e-13,9.401868e-13,9.401868e-13,9.401868e-13,1.933e-15,8.592e-16,2.148e-16,4.296e-16,0.000e+00,6.444e-16,6.444e-16,1.289e-15,3.202e-08
-3.50,4.00,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,9.401831e-13,2.148e-15,1.718e-15,1.718e-15,2.148e-15,1.933e-15,1.289e-15,1.718e-15,1.074e-15,3.281e-08
-3.50,4.50,9.401640e-13,9.401353e-13,9.401334e-13,9.401639e-13,9.401635e-13,9.401640e-13,9.401640e-13,9.401640e-13,9.401640e-13,3.052e-05,3.258e-05,1.260e-07,5.196e-07,3.249e-08,2.030e-09,1.269e-10,2.578e-15,3.167e-08
-3.50,5.00,9.401770e-13,9.401770e-13,9.401770e-13,9.401770e-13,9.401770e-13,9.401770e-13,9.401770e-13,9.401770e-13,9.401770e-13,6.444e-16,6.444e-16,2.148e-16,4.296e-16,1.289e-15,1.074e-15,0.000e+00,0.000e+00,3.543e-08
-3.50,5.50,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,9.401747e-13,4.296e-16,3.007e-15,2.148e-16,1.718e-15,3.007e-15,1.289e-15,1.933e-15,2.148e-16,3.555e-08
-3.50,6.00,9.401725e-13,9.400860e-13,9.400844e-13,9.401724e-13,9.401711e-13,9.401724e-13,9.401725e-13,9.401725e-13,9.401725e-13,9.201e-05,9.372e-05,1.073e-07,1.473e-06,9.206e-08,5.754e-09,3.596e-10,2.148e-15,3.585e-08
-3.50,6.50,9.401837e-13,9.401837e-13,9.401837e-13,9.401837e-13,9.401837e-13,9.401837e-13,9.401837e-13,9.401837e-13,9.401837e-13,1.289e-15,4.081e-15,4.296e-16,2.148e-16,3.007e-15,1.504e-15,2.363e-15,3.222e-15,3.100e-08
-3.50,7.00,9.401774e-13,9.400740e-13,9.400726e-13,9.401773e-13,9.401758e-13,9.401773e-13,9.401774e-13,9.401774e-13,9.401774e-13,1.100e-04,1.115e-04,9.288e-08,1.748e-06,1.093e-07,6.829e-09,4.268e-10,6.444e-16,3.560e-08
-3.50,7.50,9.401752e-13,9.401752e-13,9.401752e-13,9.401752e-13,9.401752e-13,9.401752e-13,9.401752e-13,9.401752e-13,9.401752e-13,2.792e-15,3.222e-15,2.578e-15,4.081e-15,3.007e-15,3.007e-15,2.578e-15,5.585e-15,3.601e-08
-3.50,8.00,9.401820e-13,9.401820e-13,9.401820e-13,9.401820e-13,9.401820e-13,9.401820e-13,9.401820e-13,9.401820e-13,9.401820e-13,4.296e-16,1.074e-15,1.074e-15,1.289e-15,0.000e+00,0.000e+00,2.148e-15,8.592e-16,3.019e-08
-3.00,-8.00,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,9.451e-15,1.439e-14,7.088e-15,8.377e-15,8.377e-15,7.948e-15,1.095e-14,4.726e-15,7.996e-09
-3.00,-7.50,9.401675e-13,9.401675e-13,9.401675e-13,9.401675e-13,9.401675e-13,9.401675e-13,9.401675e-13,9.401675e-13,9.401675e-13,2.363e-15,2.148e-16,0.000e+00,4.296e-16,6.444e-16,1.933e-15,1.289e-15,3.437e-15,8.618e-09
-3.00,-7.00,9.401694e-13,9.402356e-13,9.402372e-13,9.401695e-13,9.401705e-13,9.401695e-13,9.401694e-13,9.401694e-13,9.401694e-13,7.040e-05,7.212e-05,9.185e-08,1.127e-06,7.043e-08,4.402e-09,2.752e-10,1.525e-14,8.541e-09
-3.00,-6.50,9.401856e-13,9.402606e-13,9.402604e-13,9.401856e-13,9.401867e-13,9.401856e-13,9.401856e-13,9.401856e-13,9.401856e-13,7.980e-05,7.961e-05,8.458e-09,1.244e-06,7.775e-08,4.859e-09,3.037e-10,9.881e-15,8.592e-09
-3.00,-6.00,9.401739e-13,9.402566e-13,9.402550e-13,9.401738e-13,9.401751e-13,9.401739e-13,9.401739e-13,9.401739e-13,9.401739e-13,8.805e-05,8.633e-05,9.631e-08,1.349e-06,8.431e-08,5.269e-09,3.293e-10,1.117e-14,8.951e-09
-3.00,-5.50,9.401764e-13,9.402600e-13,9.402619e-13,9.401765e-13,9.401778e-13,9.401765e-13,9.401764e-13,9.401764e-13,9.401764e-13,8.887e-05,9.093e-05,1.091e-07,1.420e-06,8.878e-08,5.549e-09,3.468e-10,2.578e-15,9.990e-09
-3.00,-5.00,9.401793e-13,9.401793e-13,9.401793e-13,9.401793e-13,9.401793e-13,9.401793e-13,9.401793e-13,9.401793e-13,9.401793e-13,1.718e-15,1.933e-15,0.000e+00,1.504e-15,2.363e-15,1.504e-15,1.933e-15,6.444e-16,1.187e-08
-3.00,-4.50,9.401652e-13,9.401652e-13,9.401652e-13,9.401652e-13,9.401652e-13,9.401652e-13,9.401652e-13,9.401652e-13,9.401652e-13,2.792e-15,6.444e-16,4.296e-16,2.148e-16,4.296e-16,1.074e-15,4.296e-16,1.289e-15,1.639e-08
-3.00,-4.00,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,4.081e-15,2.578e-15,3.437e-15,2.363e-15,3.652e-15,2.363e-15,2.363e-15,2.363e-15,2.132e-08
-3.00,-3.50,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,1.289e-15,8.592e-16,1.289e-15,4.296e-16,8.592e-16,1.074e-15,2.148e-16,2.578e-15,2.298e-08
-3.00,-3.00,9.401739e-13,9.401967e-13,9.401943e-13,9.401737e-13,9.401742e-13,9.401739e-13,9.401739e-13,9.401739e-13,9.401739e-13,2.428e-05,2.170e-05,1.577e-07,3.197e-07,1.996e-08,1.248e-09,7.798e-11,1.504e-15,3.283e-08
-3.00,-2.50,9.401771e-13,9.401771e-13,9.401771e-13,9.401771e-13,9.401771e-13,9.401771e-13,9.401771e-13,9.401771e-13,9.401771e-13,8.592e-16,8.592e-16,1.718e-15,6.444e-16,1.289e-15,6.444e-16,1.718e-15,1.289e-15,4.730e-08
-3.00,-2.00,9.401616e-13,9.401616e-13,9.401616e-13,9.401616e-13,9.401616e-13,9.401616e-13,9.401616e-13,9.401616e-13,9.401616e-13,2.148e-16,2.148e-16,2.148e-16,1.289e-15,8.592e-16,1.289e-15,4.296e-16,6.444e-16,6.431e-08
-3.00,-1.50,9.401658e-13,9.396619e-13,9.396587e-13,9.401655e-13,9.401576e-13,9.401652e-13,9.401657e-13,9.401658e-13,9.401658e-13,5.359e-04,5.393e-04,2.553e-07,8.629e-06,5.395e-07,3.372e-08,2.108e-09,2.148e-16,8.638e-08
-3.00,-1.00,9.401822e-13,9.401822e-13,9.401822e-13,9.401822e-13,9.401822e-13,9.401822e-13,9.401822e-13,9.401822e-13,9.401822e-13,4.296e-16,2.148e-16,0.000e+00,4.296e-16,2.148e-16,2.148e-16,6.444e-16,0.000e+00,5.168e-08
-3.00,-0.50,9.401731e-13,9.401731e-13,9.401731e-13,9.401731e-13,9.401731e-13,9.401731e-13,9.401731e-13,9.401731e-13,9.401731e-13,6.444e-16,4.296e-16,8.592e-16,6.444e-16,6.444e-16,6.444e-16,1.074e-15,2.148e-16,4.185e-08
-3.00,0.00,9.401738e-13,9.401738e-13,9.401738e-13,9.401738e-13,9.401738e-13,9.401738e-13,9.401738e-13,9.401738e-13,9.401738e-13,6.444e-16,0.000e+00,4.296e-16,4.296e-16,2.148e-16,4.296e-16,0.000e+00,4.296e-16,4.059e-08
-3.00,0.50,9.401731e-13,9.401731e-13,9.401731e-13,9.401731e-13,9.401731e-13,9.401731e-13,9.401731e-13,9.401731e-13,9.401731e-13,1.718e-15,8.592e-16,1.504e-15,8.592e-16,8.592e-16,8.592e-16,1.933e-15,0.000e+00,2.240e-08
-3.00,1.00,9.401822e-13,9.405496e-13,9.405464e-13,9.401821e-13,9.401879e-13,9.401826e-13,9.401823e-13,9.401822e-13,9.401822e-13,3.907e-04,3.873e-04,1.980e-07,6.051e-06,3.782e-07,2.364e-08,1.477e-09,8.592e-16,2.690e-08
-3.00,1.50,9.401658e-13,9.401658e-13,9.401658e-13,9.401658e-13,9.401658e-13,9.401658e-13,9.401658e-13,9.401658e-13,9.401658e-13,1.289e-15,8.592e-16,1.504e-15,1.289e-15,1.504e-15,1.504e-15,2.363e-15,1.289e-15,2.084e-08
-3.00,2.00,9.401616e-13,9.404191e-13,9.404184e-13,9.401616e-13,9.401656e-13,9.401618e-13,9.401616e-13,9.401616e-13,9.401616e-13,2.739e-04,2.732e-04,3.118e-08,4.263e-06,2.664e-07,1.665e-08,1.041e-09,3.007e-15,1.995e-08
-3.00,2.50,9.401771e-13,9.401771e-13,9.401771e-13,9.401771e-13,9.401771e-13,9.401771e-13,9.401771e-13,9.401771e-13,9.401771e-13,8.592e-16,1.289e-15,2.792e-15,2.148e-15,1.289e-15,8.592e-16,4.296e-16,3.652e-15,2.562e-08
-3.00,3.00,9.401739e-13,9.401967e-13,9.401943e-13,9.401737e-13,9.401742e-13,9.401739e-13,9.401739e-13,9.401739e-13,9.401739e-13,2.428e-05,2.170e-05,1.577e-07,3.197e-07,1.996e-08,1.248e-09,7.798e-11,1.718e-15,3.283e-08
-3.00,3.50,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,9.401893e-13,2.148e-15,2.148e-15,1.074e-15,8.592e-16,6.444e-16,8.592e-16,1.718e-15,6.444e-16,3.188e-08
-3.00,4.00,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,9.401858e-13,1.718e-15,2.148e-16,1.074e-15,2.148e-16,1.074e-15,3.222e-15,1.289e-15,1.074e-15,4.177e-08
-3.00,4.50,9.401652e-13,9.400598e-13,9.400579e-13,9.401651e-13,9.401635e-13,9.401651e-13,9.401652e-13,9.401652e-13,9.401652e-13,1.122e-04,1.142e-04,1.310e-07,1.801e-06,1.126e-07,7.037e-09,4.398e-10,8.592e-16,4.201e-08
-3.00,5.00,9.401793e-13,9.400738e-13,9.400719e-13,9.401791e-13,9.401776e-13,9.401792e-13,9.401793e-13,9.401793e-13,9.401793e-13,1.122e-04,1.142e-04,1.310e-07,1.801e-06,1.126e-07,7.037e-09,4.398e-10,0.000e+00,4.100e-08
-3.00,5.50,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,9.401764e-13,4.296e-16,0.000e+00,2.363e-15,1.074e-15,6.444e-16,8.592e-16,0.000e+00,4.296e-16,4.348e-08
-3.00,6.00,9.401739e-13,9.400345e-13,9.400329e-13,9.401737e-13,9.401716e-13,9.401737e-13,9.401738e-13,9.401738e-13,9.401739e-13,1.482e-04,1.500e-04,1.108e-07,2.355e-06,1.472e-07,9.199e-09,5.749e-10,1.718e-15,4.120e-08
-3.00,6.50,9.401856e-13,9.401856e-13,9.401856e-13,9.401856e-13,9.401856e-13,9.401856e-13,9.401856e-13,9.401856e-13,9.401856e-13,0.000e+00,0.000e+00,1.289e-15,0.000e+00,4.296e-16,4.296e-16,1.718e-15,1.504e-15,4.121e-08
-3.00,7.00,9.401694e-13,9.401694e-13,9.401694e-13,9.401694e-13,9.401694e-13,9.401694e-13,9.401694e-13,9.401694e-13,9.401694e-13,0.000e+00,1.504e-15,4.296e-16,8.592e-16,4.296e-16,1.504e-15,1.504e-15,0.000e+00,3.369e-08
-3.00,7.50,9.401675e-13,9.401675e-13,9.401675e-13,9.401675e-13,9.401675e-13,9.401675e-13,9.401675e-13,9.401675e-13,9.401675e-13,1.289e-15,2.792e-15,1.718e-15,3.222e-15,2.148e-15,2.578e-15,2.148e-16,3.437e-15,2.678e-08
-3.00,8.00,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,9.401779e-13,6.444e-16,1.074e-15,1.289e-15,4.296e-16,2.148e-16,0.000e+00,4.296e-16,2.363e-15,2.160e-08
-2.50,-8.00,9.401787e-13,9.402329e-13,9.402327e-13,9.401787e-13,9.401796e-13,9.401788e-13,9.401787e-13,9.401787e-13,9.401787e-13,5.757e-05,5.743e-05,6.147e-09,8.973e-07,5.608e-08,3.505e-09,2.191e-10,1.826e-14,8.692e-09
-2.50,-7.50,9.401680e-13,9.402301e-13,9.402287e-13,9.401679e-13,9.401689e-13,9.401681e-13,9.401680e-13,9.401680e-13,9.401680e-13,6.607e-05,6.460e-05,8.211e-08,1.009e-06,6.309e-08,3.943e-09,2.464e-10,5.800e-15,7.842e-09
-2.50,-7.00,9.401701e-13,9.401701e-13,9.401701e-13,9.401701e-13,9.401701e-13,9.401701e-13,9.401701e-13,9.401701e-13,9.401701e-13,2.792e-15,2.792e-15,7.088e-15,5.370e-15,5.800e-15,3.437e-15,5.155e-15,6.014e-15,7.719e-09
