elapsed_seconds,active_workers,runnable_workers,utilization_pct
55.504,1,1,50.00
56.000,1,1,50.00
56.504,1,1,50.00
57.000,1,1,50.00
57.504,1,1,50.00
58.000,1,1,50.00
58.504,1,1,50.00
59.000,1,1,50.00
59.504,1,1,50.00
60.004,1,1,50.00
60.500,1,1,50.00
61.004,1,1,50.00
61.500,1,1,50.00
62.004,1,1,50.00
62.500,1,1,50.00
63.004,1,1,50.00
63.500,1,1,50.00
64.004,1,1,50.00
64.500,1,1,50.00
65.004,1,1,50.00
65.500,1,1,50.00
66.004,1,1,50.00
66.500,1,1,50.00
67.004,1,1,50.00
67.500,1,1,50.00
68.001,1,1,50.00
68.502,1,1,50.00
69.003,1,1,50.00
69.506,1,1,50.00
70.004,1,1,50.00
70.500,1,1,50.00
71.004,1,1,50.00
71.500,1,1,50.00
72.004,1,1,50.00
72.500,1,1,50.00
73.004,1,1,50.00
73.500,1,1,50.00
74.008,1,1,50.00
74.500,1,1,50.00
75.004,1,1,50.00
75.500,1,1,50.00
76.004,1,1,50.00
76.500,1,1,50.00
77.004,1,1,50.00
77.500,1,1,50.00
78.004,1,1,50.00
78.500,1,1,50.00
79.004,1,1,50.00
79.500,1,1,50.00
80.004,1,1,50.00
80.500,1,1,50.00
81.004,1,1,50.00
81.500,1,1,50.00
82.004,1,1,50.00
82.500,1,1,50.00
83.004,1,1,50.00
83.500,1,1,50.00
84.004,1,1,50.00
84.500,1,1,50.00
85.004,1,1,50.00
85.500,1,1,50.00
86.004,1,1,50.00
86.500,1,1,50.00
87.004,1,1,50.00
87.500,1,1,50.00
88.004,1,1,50.00
88.500,1,1,50.00
89.001,1,1,50.00
89.502,1,1,50.00
90.000,1,1,50.00
90.503,1,1,50.00
91.000,1,1,50.00
91.504,1,1,50.00
92.000,1,1,50.00
92.504,1,1,50.00
93.000,1,1,50.00
93.504,1,1,50.00
94.000,1,1,50.00
94.504,1,1,50.00
95.000,1,1,50.00
95.504,1,1,50.00
96.000,1,1,50.00
96.508,1,1,50.00
97.000,1,1,50.00
97.504,1,1,50.00
98.000,1,1,50.00
98.504,1,1,50.00
99.004,1,1,50.00
99.500,1,1,50.00
100.004,1,1,50.00
100.500,1,1,50.00
101.008,1,1,50.00
101.500,1,1,50.00
102.004,1,1,50.00
102.500,1,1,50.00
103.004,1,1,50.00
103.500,1,1,50.00
104.004,1,1,50.00
104.500,1,1,50.00
105.004,1,1,50.00
105.503,1,1,50.00
106.004,1,1,50.00
106.500,1,1,50.00
107.004,1,1,50.00
107.500,1,1,50.00
108.004,1,1,50.00
108.500,1,1,50.00
109.004,1,1,50.00
109.500,1,1,50.00
110.002,1,1,50.00
110.504,1,1,50.00
111.000,1,1,50.00
111.504,1,1,50.00
112.000,1,1,50.00
112.504,1,1,50.00
113.000,1,1,50.00
113.504,1,1,50.00
114.000,1,1,50.00
114.504,1,1,50.00
115.000,1,1,50.00
115.504,1,1,50.00
116.000,1,1,50.00
116.504,1,1,50.00
117.000,1,1,50.00
117.504,1,1,50.00
118.000,1,1,50.00
118.504,1,1,50.00
119.000,1,1,50.00
119.504,1,1,50.00
120.000,1,1,50.00
120.504,1,1,50.00
121.000,1,1,50.00
121.507,1,1,50.00
122.000,1,1,50.00
122.500,1,1,50.00
123.004,1,1,50.00
123.504,1,1,50.00
124.004,1,1,50.00
124.500,1,1,50.00
125.004,1,1,50.00
125.500,1,1,50.00
126.000,1,1,50.00
126.504,1,1,50.00
127.000,1,1,50.00
127.504,1,1,50.00
128.004,1,1,50.00
128.500,1,1,50.00
129.004,1,1,50.00
129.500,1,1,50.00
130.004,1,1,50.00
130.500,1,1,50.00
131.004,1,1,50.00
131.500,1,1,50.00
132.004,1,1,50.00
132.500,1,1,50.00
133.000,1,1,50.00
133.504,1,1,50.00
134.000,1,1,50.00
134.504,1,1,50.00
135.000,1,1,50.00
135.500,1,1,50.00
136.004,1,1,50.00
136.504,1,1,50.00
137.000,1,1,50.00
137.504,1,1,50.00
138.000,1,1,50.00
138.504,1,1,50.00
139.000,1,1,50.00
139.500,1,1,50.00
140.001,1,1,50.00
140.502,1,1,50.00
141.003,1,1,50.00
141.504,1,1,50.00
142.000,1,1,50.00
142.504,1,1,50.00
143.000,1,1,50.00
143.504,1,1,50.00
144.008,1,1,50.00
144.506,1,1,50.00
145.000,1,1,50.00
145.504,1,1,50.00
146.000,1,1,50.00
146.504,1,1,50.00
147.000,1,1,50.00
147.504,1,1,50.00
148.000,1,1,50.00
148.504,1,1,50.00
149.000,1,1,50.00
149.500,1,1,50.00
150.004,1,1,50.00
150.500,1,1,50.00
151.004,1,1,50.00
151.500,1,1,50.00
152.003,1,1,50.00
152.504,1,1,50.00
153.000,1,1,50.00
153.504,1,1,50.00
154.000,1,1,50.00
154.504,1,1,50.00
155.000,1,1,50.00
155.504,1,1,50.00
156.000,1,1,50.00
156.504,1,1,50.00
157.000,1,1,50.00
157.504,1,1,50.00
158.000,1,1,50.00
158.504,1,1,50.00
159.000,1,1,50.00
159.500,1,1,50.00
160.004,1,1,50.00
160.504,1,1,50.00
161.000,1,1,50.00
161.504,1,1,50.00
162.000,1,1,50.00
162.504,1,1,50.00
163.000,1,1,50.00
163.504,1,1,50.00
164.000,1,1,50.00
164.504,1,1,50.00
165.004,1,1,50.00
165.500,1,1,50.00
166.004,1,1,50.00
166.500,1,1,50.00
167.004,1,1,50.00
167.500,1,1,50.00
168.004,1,1,50.00
168.500,1,1,50.00
169.000,1,1,50.00
169.504,1,1,50.00
170.004,1,1,50.00
170.500,1,1,50.00
171.004,1,1,50.00
171.500,1,1,50.00
172.004,1,1,50.00
172.500,1,1,50.00
173.004,1,1,50.00
173.500,1,1,50.00
174.004,1,1,50.00
174.500,1,1,50.00
175.004,1,1,50.00
175.500,1,1,50.00
176.004,1,1,50.00
176.504,1,1,50.00
177.000,1,1,50.00
177.504,1,1,50.00
178.000,1,1,50.00
178.504,1,1,50.00
179.000,1,1,50.00
179.504,1,1,50.00
180.000,1,1,50.00
180.506,1,1,50.00
181.000,1,1,50.00
181.502,1,1,50.00
182.004,1,1,50.00
182.504,1,1,50.00
183.000,1,1,50.00
183.504,1,1,50.00
184.004,1,1,50.00
184.504,1,1,50.00
185.000,1,1,50.00
185.504,1,1,50.00
186.000,1,1,50.00
186.504,1,1,50.00
187.001,1,1,50.00
187.504,1,1,50.00
188.000,1,1,50.00
188.504,1,1,50.00
189.000,1,1,50.00
189.504,1,1,50.00
190.000,1,1,50.00
190.504,1,1,50.00
191.000,1,1,50.00
191.504,1,1,50.00
192.000,1,1,50.00
192.504,1,1,50.00
193.000,1,1,50.00
193.501,1,1,50.00
194.000,1,1,50.00
194.504,1,1,50.00
195.000,1,1,50.00
195.504,1,1,50.00
196.000,1,1,50.00
196.504,1,1,50.00
197.004,1,1,50.00
197.500,1,1,50.00
198.004,1,1,50.00
198.500,1,1,50.00
199.004,1,1,50.00
199.500,1,1,50.00
200.004,1,1,50.00
200.500,1,1,50.00
201.008,1,1,50.00
201.500,1,1,50.00
202.004,1,1,50.00
202.500,1,1,50.00
203.004,1,1,50.00
203.504,1,1,50.00
204.000,1,1,50.00
204.504,1,1,50.00
205.001,1,1,50.00
205.507,1,1,50.00
206.000,1,1,50.00
206.501,1,1,50.00
207.000,1,1,50.00
207.500,1,1,50.00
208.000,1,1,50.00
208.500,1,1,50.00
209.003,1,1,50.00
209.504,1,1,50.00
210.000,1,1,50.00
210.504,1,1,50.00
211.000,1,1,50.00
211.504,1,1,50.00
212.000,1,1,50.00
212.504,1,1,50.00
213.000,1,1,50.00
213.503,1,1,50.00
214.004,1,1,50.00
214.500,1,1,50.00
215.004,1,1,50.00
215.500,1,1,50.00
216.004,1,1,50.00
216.501,1,1,50.00
217.000,1,1,50.00
217.500,1,1,50.00
218.004,1,1,50.00
218.504,1,1,50.00
219.000,1,1,50.00
219.504,1,1,50.00
220.000,1,1,50.00
220.504,1,1,50.00
221.000,1,1,50.00
221.504,1,1,50.00
222.000,1,1,50.00
222.504,1,1,50.00
223.000,1,1,50.00
223.504,1,1,50.00
224.000,1,1,50.00
224.504,1,1,50.00
225.000,1,1,50.00
225.504,1,1,50.00
226.000,1,1,50.00
226.504,1,1,50.00
227.000,1,1,50.00
227.504,1,1,50.00
228.000,1,1,50.00
228.504,1,1,50.00
229.000,1,1,50.00
229.504,1,1,50.00
230.000,1,1,50.00
230.504,1,1,50.00
231.000,1,1,50.00
231.504,1,1,50.00
232.000,1,1,50.00
232.504,1,1,50.00
233.000,1,1,50.00
233.501,1,1,50.00
234.002,1,1,50.00
234.504,1,1,50.00
235.000,1,1,50.00
235.504,1,1,50.00
236.000,1,1,50.00
236.504,1,1,50.00
237.004,1,1,50.00
237.500,1,1,50.00
238.000,1,1,50.00
238.504,1,1,50.00
239.000,1,1,50.00
239.501,1,1,50.00
240.004,1,1,50.00
240.500,1,1,50.00
241.004,1,1,50.00
241.500,1,1,50.00
242.004,1,1,50.00
242.500,1,1,50.00
243.004,1,1,50.00
243.500,1,1,50.00
244.004,1,1,50.00
244.500,1,1,50.00
245.000,1,1,50.00
245.502,1,1,50.00
246.003,1,1,50.00
246.504,1,1,50.00
247.001,1,1,50.00
247.504,1,1,50.00
248.000,1,1,50.00
248.504,1,1,50.00
249.000,1,1,50.00
249.504,1,1,50.00
250.000,1,1,50.00
250.504,1,1,50.00
251.000,1,1,50.00
251.504,1,1,50.00
252.000,1,1,50.00
252.500,1,1,50.00
253.004,1,1,50.00
253.500,1,1,50.00
254.004,1,1,50.00
254.500,1,1,50.00
255.004,1,1,50.00
255.500,1,1,50.00
256.004,1,1,50.00
256.500,1,1,50.00
257.002,1,1,50.00
257.503,1,1,50.00
258.004,1,1,50.00
258.500,1,1,50.00
259.004,1,1,50.00
259.500,1,1,50.00
260.004,1,1,50.00
260.500,1,1,50.00
261.004,1,1,50.00
261.500,1,1,50.00
262.004,1,1,50.00
262.500,1,1,50.00
263.004,1,1,50.00
263.500,1,1,50.00
264.004,1,1,50.00
264.500,1,1,50.00
265.004,1,1,50.00
265.500,1,1,50.00
266.000,1,1,50.00
266.500,1,1,50.00
267.004,1,1,50.00
267.500,1,1,50.00
268.004,1,1,50.00
268.500,1,1,50.00
269.004,1,1,50.00
269.500,1,1,50.00
270.004,1,1,50.00
270.500,1,1,50.00
271.000,1,1,50.00
271.500,1,1,50.00
272.004,1,1,50.00
272.501,1,1,50.00
273.000,1,1,50.00
273.504,1,1,50.00
274.000,1,1,50.00
274.504,1,1,50.00
275.000,1,1,50.00
275.504,1,1,50.00
276.000,1,1,50.00
276.504,1,1,50.00
277.000,1,1,50.00
277.504,1,1,50.00
278.000,1,1,50.00
278.504,1,1,50.00
279.000,1,1,50.00
279.504,1,1,50.00
280.000,1,1,50.00
280.504,1,1,50.00
281.000,1,1,50.00
281.504,1,1,50.00
282.000,1,1,50.00
282.504,1,1,50.00
283.000,1,1,50.00
283.504,1,1,50.00
284.000,1,1,50.00
284.504,1,1,50.00
285.000,1,1,50.00
285.504,1,1,50.00
286.000,1,1,50.00
286.504,1,1,50.00
287.000,1,1,50.00
287.504,1,1,50.00
288.000,1,1,50.00
288.504,1,1,50.00
289.000,1,1,50.00
289.504,1,1,50.00
290.000,1,1,50.00
290.500,1,1,50.00
291.004,1,1,50.00
291.500,1,1,50.00
292.004,1,1,50.00
292.500,1,1,50.00
293.004,1,1,50.00
293.500,1,1,50.00
294.000,1,1,50.00
294.504,1,1,50.00
295.000,1,1,50.00
295.504,1,1,50.00
296.000,1,1,50.00
296.504,1,1,50.00
297.000,1,1,50.00
297.504,1,1,50.00
298.000,1,1,50.00
298.508,1,1,50.00
299.000,1,1,50.00
299.500,1,1,50.00
300.000,1,1,50.00
300.504,1,1,50.00
301.000,1,1,50.00
301.504,1,1,50.00
302.000,1,1,50.00
302.500,1,1,50.00
303.000,1,1,50.00
303.500,1,1,50.00
304.004,1,1,50.00
304.504,1,1,50.00
305.000,1,1,50.00
305.504,1,1,50.00
306.000,1,1,50.00
306.500,1,1,50.00
307.004,1,1,50.00
307.500,1,1,50.00
308.004,1,1,50.00
308.504,1,1,50.00
309.000,1,1,50.00
309.504,1,1,50.00
310.000,1,1,50.00
310.504,1,1,50.00
311.000,1,1,50.00
311.504,1,1,50.00
312.000,1,1,50.00
312.503,1,1,50.00
313.004,1,1,50.00
313.500,1,1,50.00
314.004,1,1,50.00
314.500,1,1,50.00
315.004,1,1,50.00
315.500,1,1,50.00
316.004,1,1,50.00
316.500,1,1,50.00
317.004,1,1,50.00
317.500,1,1,50.00
318.004,1,1,50.00
318.500,1,1,50.00
319.004,1,1,50.00
319.504,1,1,50.00
320.000,1,1,50.00
320.504,1,1,50.00
321.000,1,1,50.00
321.504,1,1,50.00
322.000,1,1,50.00
322.504,1,1,50.00
323.000,1,1,50.00
323.504,1,1,50.00
324.004,1,1,50.00
324.500,1,1,50.00
325.004,1,1,50.00
325.500,1,1,50.00
326.004,1,1,50.00
326.504,1,1,50.00
327.000,1,1,50.00
327.508,1,1,50.00
328.000,1,1,50.00
328.504,1,1,50.00
329.000,1,1,50.00
329.504,1,1,50.00
330.000,1,1,50.00
330.504,1,1,50.00
331.000,1,1,50.00
331.501,1,1,50.00
332.002,1,1,50.00
332.503,1,1,50.00
333.003,1,1,50.00
333.500,1,1,50.00
334.004,1,1,50.00
334.504,1,1,50.00
335.000,1,1,50.00
335.504,1,1,50.00
336.000,1,1,50.00
336.504,1,1,50.00
337.004,1,1,50.00
337.500,1,1,50.00
338.004,1,1,50.00
338.500,1,1,50.00
339.000,1,1,50.00
339.504,1,1,50.00
340.000,1,1,50.00
340.500,1,1,50.00
341.004,1,1,50.00
341.500,1,1,50.00
342.000,1,1,50.00
342.504,1,1,50.00
343.000,1,1,50.00
343.508,1,1,50.00
344.004,1,1,50.00
344.500,1,1,50.00
345.004,1,1,50.00
345.500,1,1,50.00
346.004,1,1,50.00
346.500,1,1,50.00
347.004,1,1,50.00
347.500,1,1,50.00
348.004,1,1,50.00
348.504,1,1,50.00
349.000,1,1,50.00
349.504,1,1,50.00
350.000,1,1,50.00
350.504,1,1,50.00
351.000,1,1,50.00
351.504,1,1,50.00
352.000,1,1,50.00
352.504,1,1,50.00
353.000,1,1,50.00
353.504,1,1,50.00
354.000,1,1,50.00
354.504,1,1,50.00
355.000,1,1,50.00
355.504,1,1,50.00
356.000,1,1,50.00
356.504,1,1,50.00
357.000,1,1,50.00
357.504,1,1,50.00
358.000,1,1,50.00
358.504,1,1,50.00
359.000,1,1,50.00
359.504,1,1,50.00
360.000,1,1,50.00
360.504,1,1,50.00
361.000,1,1,50.00
361.504,1,1,50.00
362.000,1,1,50.00
362.504,1,1,50.00
363.004,1,1,50.00
363.500,1,1,50.00
364.004,1,1,50.00
364.504,1,1,50.00
365.000,1,1,50.00
365.504,1,1,50.00
366.000,1,1,50.00
366.504,1,1,50.00
367.000,1,1,50.00
367.504,1,1,50.00
368.000,1,1,50.00
368.504,1,1,50.00
369.000,1,1,50.00
369.504,1,1,50.00
370.000,1,1,50.00
370.504,1,1,50.00
371.000,1,1,50.00
371.504,1,1,50.00
372.000,1,1,50.00
372.504,1,1,50.00
373.000,1,1,50.00
373.504,1,1,50.00
374.000,1,1,50.00
374.504,1,1,50.00
375.001,1,1,50.00
375.500,1,1,50.00
376.004,1,1,50.00
376.500,1,1,50.00
377.004,1,1,50.00
377.500,1,1,50.00
378.000,1,1,50.00
378.501,1,1,50.00
379.000,1,1,50.00
379.500,1,1,50.00
380.004,1,1,50.00
380.500,1,1,50.00
381.004,1,1,50.00
381.500,1,1,50.00
382.004,1,1,50.00
382.500,1,1,50.00
383.004,1,1,50.00
383.500,1,1,50.00
384.004,1,1,50.00
384.504,1,1,50.00
385.000,1,1,50.00
385.504,1,1,50.00
386.000,1,1,50.00
386.504,1,1,50.00
387.000,1,1,50.00
387.504,1,1,50.00
388.000,1,1,50.00
388.504,1,1,50.00
389.000,1,1,50.00
389.504,1,1,50.00
390.000,1,1,50.00
390.500,1,1,50.00
391.001,1,1,50.00
391.504,1,1,50.00
392.000,1,1,50.00
392.500,1,1,50.00
393.004,1,1,50.00
393.500,1,1,50.00
394.004,1,1,50.00
394.500,1,1,50.00
395.004,1,1,50.00
395.504,1,1,50.00
396.004,1,1,50.00
396.500,1,1,50.00
397.004,1,1,50.00
397.500,1,1,50.00
398.008,1,1,50.00
398.504,1,1,50.00
399.006,1,1,50.00
399.500,1,1,50.00
400.004,1,1,50.00
400.500,1,1,50.00
401.004,1,1,50.00
401.500,1,1,50.00
402.000,1,1,50.00
402.504,1,1,50.00
403.000,1,1,50.00
403.504,1,1,50.00
404.000,1,1,50.00
404.504,1,1,50.00
405.000,1,1,50.00
405.504,1,1,50.00
406.004,1,1,50.00
406.500,1,1,50.00
407.002,1,1,50.00
407.503,1,1,50.00
408.004,1,1,50.00
408.500,1,1,50.00
409.004,1,1,50.00
409.500,1,1,50.00
410.004,1,1,50.00
410.500,1,1,50.00
411.004,1,1,50.00
411.500,1,1,50.00
412.004,1,1,50.00
412.500,1,1,50.00
413.004,1,1,50.00
413.500,1,1,50.00
414.002,1,1,50.00
414.504,1,1,50.00
415.000,1,1,50.00
415.504,1,1,50.00
416.000,1,1,50.00
416.504,1,1,50.00
417.000,1,1,50.00
417.504,1,1,50.00
418.000,1,1,50.00
418.504,1,1,50.00
419.000,1,1,50.00
419.504,1,1,50.00
420.004,1,1,50.00
420.500,1,1,50.00
421.004,1,1,50.00
421.502,1,1,50.00
422.004,1,1,50.00
422.500,1,1,50.00
423.004,1,1,50.00
423.500,1,1,50.00
424.004,1,1,50.00
424.504,1,1,50.00
425.000,1,1,50.00
425.504,1,1,50.00
426.000,1,1,50.00
426.500,1,1,50.00
427.004,1,1,50.00
427.508,1,1,50.00
428.000,1,1,50.00
428.504,1,1,50.00
429.000,1,1,50.00
429.504,1,1,50.00
430.000,1,1,50.00
430.504,1,1,50.00
431.000,1,1,50.00
431.504,1,1,50.00
432.000,1,1,50.00
432.504,1,1,50.00
433.004,1,1,50.00
433.500,1,1,50.00
434.004,1,1,50.00
434.504,1,1,50.00
435.000,1,1,50.00
435.504,1,1,50.00
436.000,1,1,50.00
436.504,1,1,50.00
437.000,1,1,50.00
437.504,1,1,50.00
438.000,1,1,50.00
438.504,1,1,50.00
439.000,1,1,50.00
439.504,1,1,50.00
440.000,1,1,50.00
440.504,1,1,50.00
441.000,1,1,50.00
441.504,1,1,50.00
442.000,1,1,50.00
442.500,1,1,50.00
443.004,1,1,50.00
443.500,1,1,50.00
444.004,1,1,50.00
444.500,1,1,50.00
445.004,1,1,50.00
445.500,1,1,50.00
446.004,1,1,50.00
446.500,1,1,50.00
447.004,1,1,50.00
447.500,1,1,50.00
448.004,1,1,50.00
448.500,1,1,50.00
449.004,1,1,50.00
449.500,1,1,50.00
450.004,1,1,50.00
450.500,1,1,50.00
451.004,1,1,50.00
451.500,1,1,50.00
452.004,1,1,50.00
452.500,1,1,50.00
453.004,1,1,50.00
453.500,1,1,50.00
454.004,1,1,50.00
454.500,1,1,50.00
455.004,1,1,50.00
455.504,1,1,50.00
456.000,1,1,50.00
456.501,1,1,50.00
457.004,1,1,50.00
457.500,1,1,50.00
458.004,1,1,50.00
458.500,1,1,50.00
459.004,1,1,50.00
459.500,1,1,50.00
460.004,1,1,50.00
460.500,1,1,50.00
461.004,1,1,50.00
461.500,1,1,50.00
462.003,1,1,50.00
462.504,1,1,50.00
463.000,1,1,50.00
463.504,1,1,50.00
464.000,1,1,50.00
464.500,1,1,50.00
465.004,1,1,50.00
465.504,1,1,50.00
466.004,1,1,50.00
466.504,1,1,50.00
467.000,1,1,50.00
467.500,1,1,50.00
468.004,1,1,50.00
468.500,1,1,50.00
469.004,1,1,50.00
469.500,1,1,50.00
470.004,1,1,50.00
470.500,1,1,50.00
471.004,1,1,50.00
471.500,1,1,50.00
472.004,1,1,50.00
472.500,1,1,50.00
473.001,1,1,50.00
473.501,1,1,50.00
474.000,1,1,50.00
474.504,1,1,50.00
475.000,1,1,50.00
475.504,1,1,50.00
476.000,1,1,50.00
476.504,1,1,50.00
477.004,1,1,50.00
477.500,1,1,50.00
478.004,1,1,50.00
478.500,1,1,50.00
479.004,1,1,50.00
479.500,1,1,50.00
480.000,1,1,50.00
480.504,1,1,50.00
481.003,1,1,50.00
481.504,1,1,50.00
482.000,1,1,50.00
482.504,1,1,50.00
483.001,1,1,50.00
483.504,1,1,50.00
484.000,1,1,50.00
484.502,1,1,50.00
485.004,1,1,50.00
485.500,1,1,50.00
486.004,1,1,50.00
486.500,1,1,50.00
487.004,1,1,50.00
487.500,1,1,50.00
488.000,1,1,50.00
488.500,1,1,50.00
489.004,1,1,50.00
489.500,1,1,50.00
490.000,1,1,50.00
490.504,1,1,50.00
491.000,1,1,50.00
491.504,1,1,50.00
492.000,1,1,50.00
492.503,1,1,50.00
493.000,1,1,50.00
493.504,1,1,50.00
494.000,1,1,50.00
494.504,1,1,50.00
495.000,1,1,50.00
495.504,1,1,50.00
496.000,1,1,50.00
496.504,1,1,50.00
497.000,1,1,50.00
497.504,1,1,50.00
498.000,1,1,50.00
498.501,1,1,50.00
499.004,1,1,50.00
499.500,1,1,50.00
500.004,1,1,50.00
500.500,1,1,50.00
501.004,1,1,50.00
501.500,1,1,50.00
502.004,1,1,50.00
502.500,1,1,50.00
503.004,1,1,50.00
503.500,1,1,50.00
504.004,1,1,50.00
504.500,1,1,50.00
505.004,1,1,50.00
505.500,1,1,50.00
506.004,1,1,50.00
506.500,1,1,50.00
507.004,1,1,50.00
507.500,1,1,50.00
508.004,1,1,50.00
508.500,1,1,50.00
509.004,1,1,50.00
509.500,1,1,50.00
510.000,1,1,50.00
510.500,1,1,50.00
511.000,1,1,50.00
511.504,1,1,50.00
512.004,1,1,50.00
512.504,1,1,50.00
513.000,1,1,50.00
513.500,1,1,50.00
514.004,1,1,50.00
514.500,1,1,50.00
515.003,1,1,50.00
515.504,1,1,50.00
516.000,1,1,50.00
516.504,1,1,50.00
517.000,1,1,50.00
517.504,1,1,50.00
518.000,1,1,50.00
518.501,1,1,50.00
519.004,1,1,50.00
519.500,1,1,50.00
520.003,1,1,50.00
520.504,1,1,50.00
521.000,1,1,50.00
521.504,1,1,50.00
522.000,1,1,50.00
522.504,1,1,50.00
523.000,1,1,50.00
523.504,1,1,50.00
524.000,1,1,50.00
524.504,1,1,50.00
525.000,1,1,50.00
525.504,1,1,50.00
526.000,1,1,50.00
526.504,1,1,50.00
527.000,1,1,50.00
527.504,1,1,50.00
528.000,1,1,50.00
528.504,1,1,50.00
529.002,1,1,50.00
529.503,1,1,50.00
530.004,1,1,50.00
530.500,1,1,50.00
531.000,1,1,50.00
531.500,1,1,50.00
532.000,1,1,50.00
532.500,1,1,50.00
533.000,1,1,50.00
533.504,1,1,50.00
534.000,1,1,50.00
534.500,1,1,50.00
535.004,1,1,50.00
535.500,1,1,50.00
536.000,1,1,50.00
536.502,1,1,50.00
537.004,1,1,50.00
537.500,1,1,50.00
538.000,1,1,50.00
538.500,1,1,50.00
539.000,1,1,50.00
539.504,1,1,50.00
540.004,1,1,50.00
540.500,1,1,50.00
541.000,1,1,50.00
541.500,1,1,50.00
542.004,1,1,50.00
542.504,1,1,50.00
543.000,1,1,50.00
543.504,1,1,50.00
544.000,1,1,50.00
544.501,1,1,50.00
545.004,1,1,50.00
545.504,1,1,50.00
546.000,1,1,50.00
546.500,1,1,50.00
547.001,1,1,50.00
547.500,1,1,50.00
548.004,1,1,50.00
548.500,1,1,50.00
549.004,1,1,50.00
549.504,1,1,50.00
550.004,1,1,50.00
550.504,1,1,50.00
551.004,1,1,50.00
551.500,1,1,50.00
552.000,1,1,50.00
552.504,1,1,50.00
553.000,1,1,50.00
553.500,1,1,50.00
554.000,1,1,50.00
554.500,1,1,50.00
555.000,1,1,50.00
555.500,1,1,50.00
556.000,1,1,50.00
556.504,1,1,50.00
557.000,1,1,50.00
557.500,1,1,50.00
558.000,1,1,50.00
558.500,1,1,50.00
559.000,1,1,50.00
559.504,1,1,50.00
560.000,1,1,50.00
560.500,1,1,50.00
561.000,1,1,50.00
561.500,1,1,50.00
562.000,1,1,50.00
562.504,1,1,50.00
563.000,1,1,50.00
563.500,1,1,50.00
564.000,1,1,50.00
564.500,1,1,50.00
565.004,1,1,50.00
565.500,1,1,50.00
566.000,1,1,50.00
566.504,1,1,50.00
567.000,1,1,50.00
567.500,1,1,50.00
568.004,1,1,50.00
568.500,1,1,50.00
569.000,1,1,50.00
569.500,1,1,50.00
570.000,1,1,50.00
570.501,1,1,50.00
571.001,1,1,50.00
571.500,1,1,50.00
572.001,1,1,50.00
572.500,1,1,50.00
573.004,1,1,50.00
573.500,1,1,50.00
574.000,1,1,50.00
574.508,1,1,50.00
575.000,1,1,50.00
575.500,1,1,50.00
576.004,1,1,50.00
576.500,1,1,50.00
577.001,1,1,50.00
577.503,1,1,50.00
578.000,1,1,50.00
578.500,1,1,50.00
579.000,1,1,50.00
579.504,1,1,50.00
580.001,1,1,50.00
580.501,1,1,50.00
