elapsed_seconds,active_workers,runnable_workers,utilization_pct
54.002,4,4,50.00
54.502,4,4,50.00
55.002,4,4,50.00
55.502,4,4,50.00
56.003,4,4,50.00
56.502,4,4,50.00
57.002,4,4,50.00
57.501,4,4,50.00
58.002,4,4,50.00
58.501,4,4,50.00
59.001,4,4,50.00
59.502,4,4,50.00
60.002,4,4,50.00
60.502,4,4,50.00
61.001,4,4,50.00
61.501,4,4,50.00
62.001,4,4,50.00
62.502,4,4,50.00
63.002,4,4,50.00
63.502,4,4,50.00
64.001,4,4,50.00
64.511,4,4,50.00
65.003,4,4,50.00
65.503,4,4,50.00
66.002,4,4,50.00
66.502,4,4,50.00
67.002,4,4,50.00
67.501,4,4,50.00
68.001,4,4,50.00
68.501,4,4,50.00
69.002,4,4,50.00
69.501,4,4,50.00
70.003,4,4,50.00
70.502,4,4,50.00
71.002,4,4,50.00
71.501,4,4,50.00
72.001,4,4,50.00
72.501,4,4,50.00
73.002,4,4,50.00
73.502,4,4,50.00
74.002,4,4,50.00
74.501,4,4,50.00
75.002,4,4,50.00
75.502,4,4,50.00
76.002,4,4,50.00
76.501,4,4,50.00
77.002,4,4,50.00
77.501,4,4,50.00
78.002,4,4,50.00
78.502,4,4,50.00
79.002,4,4,50.00
79.502,4,4,50.00
80.002,4,4,50.00
80.501,4,4,50.00
81.001,4,4,50.00
81.501,4,4,50.00
82.001,4,4,50.00
82.501,4,4,50.00
83.001,4,4,50.00
83.501,4,4,50.00
84.002,4,4,50.00
84.502,4,4,50.00
85.001,4,4,50.00
85.502,4,4,50.00
86.001,4,4,50.00
86.501,4,4,50.00
87.001,4,4,50.00
87.501,4,4,50.00
88.002,4,4,50.00
88.502,4,4,50.00
89.001,4,4,50.00
89.501,4,4,50.00
90.001,4,4,50.00
90.501,4,4,50.00
91.001,4,4,50.00
91.501,4,4,50.00
92.001,4,4,50.00
92.501,4,4,50.00
93.001,4,4,50.00
93.501,4,4,50.00
94.001,4,4,50.00
94.501,4,4,50.00
95.001,4,4,50.00
95.501,4,4,50.00
96.001,4,4,50.00
96.501,4,4,50.00
97.001,4,4,50.00
97.502,4,4,50.00
98.001,4,4,50.00
98.502,4,4,50.00
99.002,4,4,50.00
99.502,4,4,50.00
100.001,4,4,50.00
100.502,4,4,50.00
101.003,4,4,50.00
101.502,4,4,50.00
102.002,4,4,50.00
102.502,4,4,50.00
103.001,4,4,50.00
103.502,4,4,50.00
104.002,4,4,50.00
104.502,4,4,50.00
105.002,4,4,50.00
105.502,4,4,50.00
106.002,4,4,50.00
106.502,4,4,50.00
107.002,4,4,50.00
107.502,4,4,50.00
108.002,4,4,50.00
108.502,4,4,50.00
109.002,4,4,50.00
109.502,4,4,50.00
110.002,4,4,50.00
110.502,4,4,50.00
111.002,4,4,50.00
111.502,4,4,50.00
112.002,4,4,50.00
112.502,4,4,50.00
113.002,4,4,50.00
113.502,4,4,50.00
114.002,4,4,50.00
114.507,4,4,50.00
115.001,4,4,50.00
115.501,4,4,50.00
116.001,4,4,50.00
116.501,4,4,50.00
117.001,4,4,50.00
117.502,4,4,50.00
118.002,4,4,50.00
118.502,4,4,50.00
119.002,4,4,50.00
119.502,4,4,50.00
120.002,4,4,50.00
120.502,4,4,50.00
121.002,4,4,50.00
121.502,4,4,50.00
122.002,4,4,50.00
122.501,4,4,50.00
123.002,4,4,50.00
123.501,4,4,50.00
124.001,4,4,50.00
124.502,4,4,50.00
125.002,4,4,50.00
125.502,4,4,50.00
126.002,4,4,50.00
126.502,4,4,50.00
127.002,4,4,50.00
127.502,4,4,50.00
128.002,4,4,50.00
128.501,4,4,50.00
129.002,4,4,50.00
129.502,4,4,50.00
130.002,4,4,50.00
130.502,4,4,50.00
131.002,4,4,50.00
131.503,4,4,50.00
132.002,4,4,50.00
132.502,4,4,50.00
133.002,4,4,50.00
133.502,4,4,50.00
134.003,4,4,50.00
134.502,4,4,50.00
135.002,4,4,50.00
135.502,4,4,50.00
136.001,4,4,50.00
136.502,4,4,50.00
137.002,4,4,50.00
137.502,4,4,50.00
138.002,4,4,50.00
138.501,4,4,50.00
139.001,4,4,50.00
139.502,4,4,50.00
140.002,4,4,50.00
140.502,4,4,50.00
141.002,4,4,50.00
141.502,4,4,50.00
142.002,4,4,50.00
142.502,4,4,50.00
143.006,4,4,50.00
143.501,4,4,50.00
144.001,4,4,50.00
144.501,4,4,50.00
145.001,4,4,50.00
145.502,4,4,50.00
146.002,4,4,50.00
146.502,4,4,50.00
147.002,4,4,50.00
147.502,4,4,50.00
148.002,4,4,50.00
148.501,4,4,50.00
149.002,4,4,50.00
149.501,4,4,50.00
150.001,4,4,50.00
150.501,4,4,50.00
151.001,4,4,50.00
151.502,4,4,50.00
152.002,4,4,50.00
152.501,4,4,50.00
153.001,4,4,50.00
153.501,4,4,50.00
154.001,4,4,50.00
154.501,4,4,50.00
155.001,4,4,50.00
155.501,4,4,50.00
156.001,4,4,50.00
156.501,4,4,50.00
157.001,4,4,50.00
157.501,4,4,50.00
158.001,4,4,50.00
158.501,4,4,50.00
159.001,4,4,50.00
159.502,4,4,50.00
160.002,4,4,50.00
160.502,4,4,50.00
161.002,4,4,50.00
161.502,4,4,50.00
162.002,4,4,50.00
162.502,4,4,50.00
163.002,4,4,50.00
163.502,4,4,50.00
164.001,4,4,50.00
164.502,4,4,50.00
165.002,4,4,50.00
165.501,4,4,50.00
166.003,4,4,50.00
166.501,4,4,50.00
167.001,4,4,50.00
167.502,4,4,50.00
168.002,4,4,50.00
168.502,4,4,50.00
169.001,4,4,50.00
169.501,4,4,50.00
170.001,4,4,50.00
170.501,4,4,50.00
171.002,4,4,50.00
171.502,4,4,50.00
172.002,4,4,50.00
172.501,4,4,50.00
173.001,4,4,50.00
173.501,4,4,50.00
174.001,4,4,50.00
174.502,4,4,50.00
175.002,4,4,50.00
175.502,4,4,50.00
176.001,4,4,50.00
176.501,4,4,50.00
177.001,4,4,50.00
177.501,4,4,50.00
178.001,4,4,50.00
178.501,4,4,50.00
179.001,4,4,50.00
179.501,4,4,50.00
180.001,4,4,50.00
180.502,4,4,50.00
181.002,4,4,50.00
181.502,4,4,50.00
182.002,4,4,50.00
182.506,4,4,50.00
183.002,4,4,50.00
183.501,4,4,50.00
184.002,4,4,50.00
184.501,4,4,50.00
185.001,4,4,50.00
185.501,4,4,50.00
186.001,4,4,50.00
186.501,4,4,50.00
187.001,4,4,50.00
187.501,4,4,50.00
188.001,4,4,50.00
188.501,4,4,50.00
189.003,4,4,50.00
189.501,4,4,50.00
190.002,4,4,50.00
190.502,4,4,50.00
191.002,4,4,50.00
191.502,4,4,50.00
192.001,4,4,50.00
192.502,4,4,50.00
193.001,4,4,50.00
193.501,4,4,50.00
194.002,4,4,50.00
194.502,4,4,50.00
195.002,4,4,50.00
195.502,4,4,50.00
196.002,4,4,50.00
196.501,4,4,50.00
197.001,4,4,50.00
197.502,4,4,50.00
198.002,4,4,50.00
198.502,4,4,50.00
199.001,4,4,50.00
199.501,4,4,50.00
200.002,4,4,50.00
200.501,4,4,50.00
201.010,4,4,50.00
201.501,4,4,50.00
202.001,4,4,50.00
202.501,4,4,50.00
203.001,4,4,50.00
203.501,4,4,50.00
204.001,4,4,50.00
204.501,4,4,50.00
205.001,4,4,50.00
205.501,4,4,50.00
206.002,4,4,50.00
206.502,4,4,50.00
207.001,4,4,50.00
207.502,4,4,50.00
208.002,4,4,50.00
208.502,4,4,50.00
209.002,4,4,50.00
209.502,4,4,50.00
210.002,4,4,50.00
210.502,4,4,50.00
211.002,4,4,50.00
211.502,4,4,50.00
212.002,4,4,50.00
212.502,4,4,50.00
213.002,4,4,50.00
213.502,4,4,50.00
214.002,4,4,50.00
214.502,4,4,50.00
215.001,4,4,50.00
215.501,4,4,50.00
216.001,4,4,50.00
216.502,4,4,50.00
217.001,4,4,50.00
217.501,4,4,50.00
218.001,4,4,50.00
218.501,4,4,50.00
219.001,4,4,50.00
219.501,4,4,50.00
220.001,4,4,50.00
220.501,4,4,50.00
221.001,4,4,50.00
221.501,4,4,50.00
222.001,4,4,50.00
222.501,4,4,50.00
223.001,4,4,50.00
223.501,4,4,50.00
224.001,4,4,50.00
224.501,4,4,50.00
225.002,4,4,50.00
225.502,4,4,50.00
226.002,4,4,50.00
226.502,4,4,50.00
227.002,4,4,50.00
227.502,4,4,50.00
228.002,4,4,50.00
228.501,4,4,50.00
229.002,4,4,50.00
229.502,4,4,50.00
230.002,4,4,50.00
230.502,4,4,50.00
231.002,4,4,50.00
231.502,4,4,50.00
232.002,4,4,50.00
232.502,4,4,50.00
233.002,4,4,50.00
233.502,4,4,50.00
234.002,4,4,50.00
234.502,4,4,50.00
235.002,4,4,50.00
235.502,4,4,50.00
236.002,4,4,50.00
236.501,4,4,50.00
237.002,4,4,50.00
237.502,4,4,50.00
238.002,4,4,50.00
238.501,4,4,50.00
239.001,4,4,50.00
239.501,4,4,50.00
240.002,4,4,50.00
240.502,4,4,50.00
241.001,4,4,50.00
241.501,4,4,50.00
242.001,4,4,50.00
242.501,4,4,50.00
243.001,4,4,50.00
243.502,4,4,50.00
244.002,4,4,50.00
244.501,4,4,50.00
245.001,4,4,50.00
245.501,4,4,50.00
246.001,4,4,50.00
246.501,4,4,50.00
247.001,4,4,50.00
247.501,4,4,50.00
248.001,4,4,50.00
248.502,4,4,50.00
249.002,4,4,50.00
249.502,4,4,50.00
250.002,4,4,50.00
250.502,4,4,50.00
251.002,4,4,50.00
251.502,4,4,50.00
252.002,4,4,50.00
252.502,4,4,50.00
253.002,4,4,50.00
253.502,4,4,50.00
254.002,4,4,50.00
254.501,4,4,50.00
255.001,4,4,50.00
255.501,4,4,50.00
256.001,4,4,50.00
256.501,4,4,50.00
257.001,4,4,50.00
257.501,4,4,50.00
258.001,4,4,50.00
258.501,4,4,50.00
259.001,4,4,50.00
259.501,4,4,50.00
260.001,4,4,50.00
260.502,4,4,50.00
261.002,4,4,50.00
261.502,4,4,50.00
262.001,4,4,50.00
262.501,4,4,50.00
263.002,4,4,50.00
263.501,4,4,50.00
264.002,4,4,50.00
264.502,4,4,50.00
265.002,4,4,50.00
265.502,4,4,50.00
266.002,4,4,50.00
266.502,4,4,50.00
267.002,4,4,50.00
267.501,4,4,50.00
268.002,4,4,50.00
268.502,4,4,50.00
269.002,4,4,50.00
269.501,4,4,50.00
270.001,4,4,50.00
270.501,4,4,50.00
271.001,4,4,50.00
271.502,4,4,50.00
272.002,4,4,50.00
272.501,4,4,50.00
273.002,4,4,50.00
273.501,4,4,50.00
274.001,4,4,50.00
274.501,4,4,50.00
275.001,4,4,50.00
275.501,4,4,50.00
276.001,4,4,50.00
276.501,4,4,50.00
277.004,4,4,50.00
277.501,4,4,50.00
278.001,4,4,50.00
278.501,4,4,50.00
279.001,4,4,50.00
279.501,4,4,50.00
280.001,4,4,50.00
280.501,4,4,50.00
281.001,4,4,50.00
281.501,4,4,50.00
282.001,4,4,50.00
282.503,4,4,50.00
283.001,4,4,50.00
283.501,4,4,50.00
284.001,4,4,50.00
284.501,4,4,50.00
285.001,4,4,50.00
285.501,4,4,50.00
286.001,4,4,50.00
286.501,4,4,50.00
287.007,4,4,50.00
287.501,4,4,50.00
288.001,4,4,50.00
288.501,4,4,50.00
289.001,4,4,50.00
289.501,4,4,50.00
290.002,4,4,50.00
290.502,4,4,50.00
291.002,4,4,50.00
291.501,4,4,50.00
292.001,4,4,50.00
292.501,4,4,50.00
293.001,4,4,50.00
293.501,4,4,50.00
294.002,4,4,50.00
294.501,4,4,50.00
295.001,4,4,50.00
295.501,4,4,50.00
296.003,4,4,50.00
296.502,4,4,50.00
297.002,4,4,50.00
297.502,4,4,50.00
298.002,4,4,50.00
298.502,4,4,50.00
299.001,4,4,50.00
299.501,4,4,50.00
300.001,4,4,50.00
300.501,4,4,50.00
301.001,4,4,50.00
301.501,4,4,50.00
302.001,4,4,50.00
302.501,4,4,50.00
303.001,4,4,50.00
303.501,4,4,50.00
304.001,4,4,50.00
304.501,4,4,50.00
305.001,4,4,50.00
305.501,4,4,50.00
306.001,4,4,50.00
306.501,4,4,50.00
307.004,4,4,50.00
307.501,4,4,50.00
308.001,4,4,50.00
308.501,4,4,50.00
309.001,4,4,50.00
309.501,4,4,50.00
310.001,4,4,50.00
310.501,4,4,50.00
311.001,4,4,50.00
311.501,4,4,50.00
312.006,4,4,50.00
312.501,4,4,50.00
313.001,4,4,50.00
313.501,4,4,50.00
314.001,4,4,50.00
314.501,4,4,50.00
315.001,4,4,50.00
315.501,4,4,50.00
316.001,4,4,50.00
316.501,4,4,50.00
317.001,4,4,50.00
317.501,4,4,50.00
318.002,4,4,50.00
318.501,4,4,50.00
319.001,4,4,50.00
319.501,4,4,50.00
320.002,4,4,50.00
320.501,4,4,50.00
321.002,4,4,50.00
321.502,4,4,50.00
322.001,4,4,50.00
322.501,4,4,50.00
323.001,4,4,50.00
323.501,4,4,50.00
324.001,4,4,50.00
324.501,4,4,50.00
325.002,4,4,50.00
325.501,4,4,50.00
326.001,4,4,50.00
326.501,4,4,50.00
327.001,4,4,50.00
327.501,4,4,50.00
328.004,4,4,50.00
328.501,4,4,50.00
329.001,4,4,50.00
329.502,4,4,50.00
330.001,4,4,50.00
330.501,4,4,50.00
331.001,4,4,50.00
331.501,4,4,50.00
332.005,4,4,50.00
332.501,4,4,50.00
333.001,4,4,50.00
333.502,4,4,50.00
334.005,4,4,50.00
334.501,4,4,50.00
335.001,4,4,50.00
335.501,4,4,50.00
336.001,4,4,50.00
336.501,4,4,50.00
337.001,4,4,50.00
337.501,4,4,50.00
338.001,4,4,50.00
338.501,4,4,50.00
339.001,4,4,50.00
339.501,4,4,50.00
340.001,4,4,50.00
340.501,4,4,50.00
341.001,4,4,50.00
341.501,4,4,50.00
342.001,4,4,50.00
342.501,4,4,50.00
343.001,4,4,50.00
343.501,4,4,50.00
344.001,4,4,50.00
344.501,4,4,50.00
345.001,4,4,50.00
345.501,4,4,50.00
346.001,4,4,50.00
346.501,4,4,50.00
347.001,4,4,50.00
347.501,4,4,50.00
348.001,4,4,50.00
348.501,4,4,50.00
349.001,4,4,50.00
349.501,4,4,50.00
350.003,4,4,50.00
350.501,4,4,50.00
351.001,4,4,50.00
351.501,4,4,50.00
352.001,4,4,50.00
352.501,4,4,50.00
353.001,4,4,50.00
353.501,4,4,50.00
354.001,4,4,50.00
354.501,4,4,50.00
355.001,4,4,50.00
355.501,4,4,50.00
356.001,4,4,50.00
356.501,4,4,50.00
357.001,4,4,50.00
357.501,4,4,50.00
358.001,4,4,50.00
358.501,4,4,50.00
359.001,4,4,50.00
359.501,4,4,50.00
360.001,4,4,50.00
360.501,4,4,50.00
361.001,4,4,50.00
361.501,4,4,50.00
362.001,4,4,50.00
362.501,4,4,50.00
363.001,4,4,50.00
363.501,4,4,50.00
364.001,4,4,50.00
364.501,4,4,50.00
365.001,4,4,50.00
365.501,4,4,50.00
366.001,4,4,50.00
366.501,4,4,50.00
367.001,4,4,50.00
367.501,4,4,50.00
368.001,4,4,50.00
368.501,4,4,50.00
369.001,4,4,50.00
369.501,4,4,50.00
370.001,4,4,50.00
370.507,4,4,50.00
371.001,4,4,50.00
371.501,4,4,50.00
372.001,4,4,50.00
372.501,4,4,50.00
373.001,4,4,50.00
373.501,4,4,50.00
374.001,4,4,50.00
374.501,4,4,50.00
375.001,4,4,50.00
375.501,4,4,50.00
376.001,4,4,50.00
376.501,4,4,50.00
377.001,4,4,50.00
377.501,4,4,50.00
378.001,4,4,50.00
378.501,4,4,50.00
379.001,4,4,50.00
379.501,4,4,50.00
380.001,4,4,50.00
380.501,4,4,50.00
381.001,4,4,50.00
381.501,4,4,50.00
382.001,4,4,50.00
382.501,4,4,50.00
383.001,4,4,50.00
383.501,4,4,50.00
384.001,4,4,50.00
384.501,4,4,50.00
385.001,4,4,50.00
385.501,4,4,50.00
386.001,4,4,50.00
386.501,4,4,50.00
387.001,4,4,50.00
387.501,4,4,50.00
388.001,4,4,50.00
388.501,4,4,50.00
389.001,4,4,50.00
389.501,4,4,50.00
390.001,4,4,50.00
390.501,4,4,50.00
391.001,4,4,50.00
391.501,4,4,50.00
392.001,4,4,50.00
392.501,4,4,50.00
393.001,4,4,50.00
393.501,4,4,50.00
394.004,4,4,50.00
394.501,4,4,50.00
395.001,4,4,50.00
395.501,4,4,50.00
396.001,4,4,50.00
396.501,4,4,50.00
397.001,4,4,50.00
397.501,4,4,50.00
398.001,4,4,50.00
398.501,4,4,50.00
399.001,4,4,50.00
399.505,4,4,50.00
400.005,4,4,50.00
400.501,4,4,50.00
401.002,4,4,50.00
401.501,4,4,50.00
402.001,4,4,50.00
402.501,4,4,50.00
403.001,4,4,50.00
403.501,4,4,50.00
404.001,4,4,50.00
404.501,4,4,50.00
405.001,4,4,50.00
405.501,4,4,50.00
406.001,4,4,50.00
406.501,4,4,50.00
407.001,4,4,50.00
407.501,4,4,50.00
408.001,4,4,50.00
408.501,4,4,50.00
409.001,4,4,50.00
409.501,4,4,50.00
410.001,4,4,50.00
410.501,4,4,50.00
411.001,4,4,50.00
411.501,4,4,50.00
412.001,4,4,50.00
412.501,4,4,50.00
413.001,4,4,50.00
413.501,4,4,50.00
414.001,4,4,50.00
414.501,4,4,50.00
415.001,4,4,50.00
415.501,4,4,50.00
416.001,4,4,50.00
416.501,4,4,50.00
417.001,4,4,50.00
417.501,4,4,50.00
418.001,4,4,50.00
418.501,4,4,50.00
419.001,4,4,50.00
419.501,4,4,50.00
420.001,4,4,50.00
420.501,4,4,50.00
421.001,4,4,50.00
421.501,4,4,50.00
422.001,4,4,50.00
422.501,4,4,50.00
423.001,4,4,50.00
